ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2011-09-11,35428.228359859575,2960.863961925941,38794.26886243227,35428.228359859575,35428.228359859575,-14952.752658257017,-14952.752658257017,-14952.752658257017,-14952.752658257017,-14952.752658257017,-14952.752658257017,0.0,0.0,0.0,20475.475701602558
2011-09-12,35621.63757490889,16023.705722615909,50655.04815474598,35621.63757490889,35621.63757490889,-1984.5211752961757,-1984.5211752961757,-1984.5211752961757,-1984.5211752961757,-1984.5211752961757,-1984.5211752961757,0.0,0.0,0.0,33637.116399612714
2011-09-13,35815.0467899582,19592.980531965415,55144.57766929229,35815.0467899582,35815.0467899582,1970.4953485120182,1970.4953485120182,1970.4953485120182,1970.4953485120182,1970.4953485120182,1970.4953485120182,0.0,0.0,0.0,37785.54213847022
2011-09-14,36008.456005007516,19037.879758395244,53241.7194037619,36008.456005007516,36008.456005007516,-732.9391833708473,-732.9391833708473,-732.9391833708473,-732.9391833708473,-732.9391833708473,-732.9391833708473,0.0,0.0,0.0,35275.516821636666
2011-09-15,36201.86522005683,24183.874333920645,60701.91894527914,36201.86522005683,36201.86522005683,6523.218076435139,6523.218076435139,6523.218076435139,6523.218076435139,6523.218076435139,6523.218076435139,0.0,0.0,0.0,42725.08329649197
2011-09-16,36395.27443510614,16489.217560029516,53747.122194985,36395.27443510614,36395.27443510614,-1479.2800092402977,-1479.2800092402977,-1479.2800092402977,-1479.2800092402977,-1479.2800092402977,-1479.2800092402977,0.0,0.0,0.0,34915.99442586584
2011-09-18,36782.092865204766,2638.286620621033,39548.866106785485,36782.092865204766,36782.092865204766,-14952.752658254694,-14952.752658254694,-14952.752658254694,-14952.752658254694,-14952.752658254694,-14952.752658254694,0.0,0.0,0.0,21829.340206950073
2011-09-19,36975.50208291188,17360.757817294423,53045.50198004433,36975.50208291188,36975.50208291188,-1984.5211753694534,-1984.5211753694534,-1984.5211753694534,-1984.5211753694534,-1984.5211753694534,-1984.5211753694534,0.0,0.0,0.0,34990.98090754243
2011-09-20,37168.911300619,21248.18594062135,56032.55563594202,37168.911300619,37168.911300619,1970.495348460504,1970.495348460504,1970.495348460504,1970.495348460504,1970.495348460504,1970.495348460504,0.0,0.0,0.0,39139.40664907951
2011-09-21,37362.32051832612,18566.43504306495,54379.26305126131,37362.32051832612,37362.32051832612,-732.9391833865141,-732.9391833865141,-732.9391833865141,-732.9391833865141,-732.9391833865141,-732.9391833865141,0.0,0.0,0.0,36629.38133493961
2011-09-22,37555.72973603323,25724.615154188345,61250.601387626164,37555.72973603323,37555.72973603323,6523.218076447044,6523.218076447044,6523.218076447044,6523.218076447044,6523.218076447044,6523.218076447044,0.0,0.0,0.0,44078.94781248028
2011-09-23,37749.13895374035,17422.692374713348,54840.448563533864,37749.13895374035,37749.13895374035,-1479.2800092230734,-1479.2800092230734,-1479.2800092230734,-1479.2800092230734,-1479.2800092230734,-1479.2800092230734,0.0,0.0,0.0,36269.85894451728
2011-09-25,38135.95738915459,4181.404456429613,39339.48269426899,38135.95738915459,38135.95738915459,-14952.752658238884,-14952.752658238884,-14952.752658238884,-14952.752658238884,-14952.752658238884,-14952.752658238884,0.0,0.0,0.0,23183.204730915706
2011-09-26,38329.36660686171,18239.83483247903,55060.96365759124,38329.36660686171,38329.36660686171,-1984.5211753240517,-1984.5211753240517,-1984.5211753240517,-1984.5211753240517,-1984.5211753240517,-1984.5211753240517,0.0,0.0,0.0,36344.84543153766
2011-09-27,38522.77582456883,24016.690667580624,58817.86101023541,38522.77582456883,38522.77582456883,1970.4953484774583,1970.4953484774583,1970.4953484774583,1970.4953484774583,1970.4953484774583,1970.4953484774583,0.0,0.0,0.0,40493.27117304629
2011-09-28,38716.185042275945,20629.826117535053,56147.241938108666,38716.185042275945,38716.185042275945,-732.9391833936337,-732.9391833936337,-732.9391833936337,-732.9391833936337,-732.9391833936337,-732.9391833936337,0.0,0.0,0.0,37983.245858882314
2011-09-29,38909.59425998307,27547.091370507813,64546.910510363516,38909.59425998307,38909.59425998307,6523.218076458949,6523.218076458949,6523.218076458949,6523.218076458949,6523.218076458949,6523.218076458949,0.0,0.0,0.0,45432.81233644202
2011-09-30,39103.00347909269,18999.907066534117,54860.00899865716,39103.00347909269,39103.00347909269,-1479.280009250893,-1479.280009250893,-1479.280009250893,-1479.280009250893,-1479.280009250893,-1479.280009250893,0.0,0.0,0.0,37623.723469841796
2011-10-02,39489.821917311914,6874.790431394455,43561.306025106336,39489.821917311914,39489.821917311914,-14952.752658268277,-14952.752658268277,-14952.752658268277,-14952.752658268277,-14952.752658268277,-14952.752658268277,0.0,0.0,0.0,24537.069259043637
2011-10-03,39683.23113642153,19320.26417689076,54151.17394568866,39683.23113642153,39683.23113642153,-1984.521175328645,-1984.521175328645,-1984.521175328645,-1984.521175328645,-1984.521175328645,-1984.521175328645,0.0,0.0,0.0,37698.709961092885
2011-10-04,39876.64035553115,25250.723301859285,60556.06182535711,39876.64035553115,39876.64035553115,1970.495348436043,1970.495348436043,1970.495348436043,1970.495348436043,1970.495348436043,1970.495348436043,0.0,0.0,0.0,41847.13570396719
2011-10-05,40070.04957464076,22468.24775349327,58213.97483965884,40070.04957464076,40070.04957464076,-732.9391834007548,-732.9391834007548,-732.9391834007548,-732.9391834007548,-732.9391834007548,-732.9391834007548,0.0,0.0,0.0,39337.11039124001
2011-10-06,40263.458793750375,29012.894956365086,65270.01460667122,40263.458793750375,40263.458793750375,6523.218076463816,6523.218076463816,6523.218076463816,6523.218076463816,6523.218076463816,6523.218076463816,0.0,0.0,0.0,46786.67687021419
2011-10-07,40456.868012859995,20092.588750809133,56786.819741753185,40456.868012859995,40456.868012859995,-1479.280009233669,-1479.280009233669,-1479.280009233669,-1479.280009233669,-1479.280009233669,-1479.280009233669,0.0,0.0,0.0,38977.588003626326
2011-10-09,40843.68645107922,9002.813323068964,43630.9831259619,40843.68645107922,40843.68645107922,-14952.752658297673,-14952.752658297673,-14952.752658297673,-14952.752658297673,-14952.752658297673,-14952.752658297673,0.0,0.0,0.0,25890.93379278155
2011-10-10,41037.09567018884,20974.52297018836,55949.99944839899,41037.09567018884,41037.09567018884,-1984.5211753332374,-1984.5211753332374,-1984.5211753332374,-1984.5211753332374,-1984.5211753332374,-1984.5211753332374,0.0,0.0,0.0,39052.5744948556
2011-10-11,41230.504889298456,25946.878117564214,60997.16540818147,41230.504889298456,41230.504889298456,1970.4953485012693,1970.4953485012693,1970.4953485012693,1970.4953485012693,1970.4953485012693,1970.4953485012693,0.0,0.0,0.0,43201.00023779972
2011-10-12,41423.91410840807,22424.751518413268,58233.271684488056,41423.91410840807,41423.91410840807,-732.9391834164203,-732.9391834164203,-732.9391834164203,-732.9391834164203,-732.9391834164203,-732.9391834164203,0.0,0.0,0.0,40690.97492499165
2011-10-13,41617.32332751769,29409.533555807466,65698.64477331225,41617.32332751769,41617.32332751769,6523.218076434649,6523.218076434649,6523.218076434649,6523.218076434649,6523.218076434649,6523.218076434649,0.0,0.0,0.0,48140.54140395234
2011-10-14,41810.7325466273,21921.126248362118,58319.291811888084,41810.7325466273,41810.7325466273,-1479.280009235268,-1479.280009235268,-1479.280009235268,-1479.280009235268,-1479.280009235268,-1479.280009235268,0.0,0.0,0.0,40331.45253739203
2011-10-16,42197.550984846544,9863.466006473333,44952.71822746095,42197.550984846544,42197.550984846544,-14952.75265828186,-14952.75265828186,-14952.75265828186,-14952.75265828186,-14952.75265828186,-14952.75265828186,0.0,0.0,0.0,27244.798326564684
2011-10-17,42390.96020395615,21743.72932715943,58949.263847677576,42390.96020395615,42390.96020395615,-1984.521175356521,-1984.521175356521,-1984.521175356521,-1984.521175356521,-1984.521175356521,-1984.521175356521,0.0,0.0,0.0,40406.43902859963
2011-10-18,42584.369423065764,26266.84254427235,61594.67484436435,42584.369423065764,42584.369423065764,1970.4953484598534,1970.4953484598534,1970.4953484598534,1970.4953484598534,1970.4953484598534,1970.4953484598534,0.0,0.0,0.0,44554.864771525616
2011-10-19,42777.77864217539,24554.808978167897,59388.415080243765,42777.77864217539,42777.77864217539,-732.9391834320871,-732.9391834320871,-732.9391834320871,-732.9391834320871,-732.9391834320871,-732.9391834320871,0.0,0.0,0.0,42044.83945874331
2011-10-20,42971.187861285,31870.731538373282,67220.72080578718,42971.187861285,42971.187861285,6523.218076405483,6523.218076405483,6523.218076405483,6523.218076405483,6523.218076405483,6523.218076405483,0.0,0.0,0.0,49494.40593769048
2011-10-21,43164.59708039461,24975.607472664175,60075.40039228318,43164.59708039461,43164.59708039461,-1479.2800092368668,-1479.2800092368668,-1479.2800092368668,-1479.2800092368668,-1479.2800092368668,-1479.2800092368668,0.0,0.0,0.0,41685.31707115775
2011-10-23,43551.41551861385,10465.285507284505,47319.468519680566,43551.41551861385,43551.41551861385,-14952.752658279542,-14952.752658279542,-14952.752658279542,-14952.752658279542,-14952.752658279542,-14952.752658279542,0.0,0.0,0.0,28598.662860334312
2011-10-24,43744.82473772346,22814.42520166036,58943.612793397304,43744.82473772346,43744.82473772346,-1984.5211753111216,-1984.5211753111216,-1984.5211753111216,-1984.5211753111216,-1984.5211753111216,-1984.5211753111216,0.0,0.0,0.0,41760.30356241234
2011-10-25,43938.23395683307,26658.92393278073,62791.175801739795,43938.23395683307,43938.23395683307,1970.4953485250815,1970.4953485250815,1970.4953485250815,1970.4953485250815,1970.4953485250815,1970.4953485250815,0.0,0.0,0.0,45908.72930535815
2011-10-26,44131.6431759427,25233.964951306803,61254.71021370386,44131.6431759427,44131.6431759427,-732.9391833925658,-732.9391833925658,-732.9391833925658,-732.9391833925658,-732.9391833925658,-732.9391833925658,0.0,0.0,0.0,43398.70399255013
2011-10-27,44325.05239505231,33624.521080478225,69592.86148717611,44325.05239505231,44325.05239505231,6523.2180764103505,6523.2180764103505,6523.2180764103505,6523.2180764103505,6523.2180764103505,6523.2180764103505,0.0,0.0,0.0,50848.27047146266
2011-10-28,44518.46161416192,24707.69262523943,59776.65219669581,44518.46161416192,44518.46161416192,-1479.2800092458622,-1479.2800092458622,-1479.2800092458622,-1479.2800092458622,-1479.2800092458622,-1479.2800092458622,0.0,0.0,0.0,43039.181604916055
2011-10-30,44905.28005238116,12376.176689375965,48535.31651310752,44905.28005238116,44905.28005238116,-14952.752658277219,-14952.752658277219,-14952.752658277219,-14952.752658277219,-14952.752658277219,-14952.752658277219,0.0,0.0,0.0,29952.52739410394
2011-10-31,45098.689271490766,25796.645538591525,60653.756940849824,45098.689271490766,45098.689271490766,-1984.5211752657196,-1984.5211752657196,-1984.5211752657196,-1984.5211752657196,-1984.5211752657196,-1984.5211752657196,0.0,0.0,0.0,43114.16809622505
2011-11-01,45292.098490600394,30298.539645929137,65253.50030396452,45292.098490600394,45292.098490600394,1970.4953484735663,1970.4953484735663,1970.4953484735663,1970.4953484735663,1970.4953484735663,1970.4953484735663,0.0,0.0,0.0,47262.59383907396
2011-11-02,45485.50770971001,26882.26978567016,61788.46880807106,45485.50770971001,45485.50770971001,-732.9391834548735,-732.9391834548735,-732.9391834548735,-732.9391834548735,-732.9391834548735,-732.9391834548735,0.0,0.0,0.0,44752.568526255134
2011-11-03,45678.91692881962,34745.464811867765,69472.32780619423,45678.91692881962,45678.91692881962,6523.218076422256,6523.218076422256,6523.218076422256,6523.218076422256,6523.218076422256,6523.218076422256,0.0,0.0,0.0,52202.13500524188
2011-11-04,45872.32614792924,25888.003535293647,61934.664906463215,45872.32614792924,45872.32614792924,-1479.280009228638,-1479.280009228638,-1479.280009228638,-1479.280009228638,-1479.280009228638,-1479.280009228638,0.0,0.0,0.0,44393.04613870061
2011-11-06,46259.14458614846,14480.484174627338,48670.40994973851,46259.14458614846,46259.14458614846,-14952.752658306614,-14952.752658306614,-14952.752658306614,-14952.752658306614,-14952.752658306614,-14952.752658306614,0.0,0.0,0.0,31306.391927841847
2011-11-07,46452.55380525808,27285.601147509096,63252.474836492605,46452.55380525808,46452.55380525808,-1984.5211752890052,-1984.5211752890052,-1984.5211752890052,-1984.5211752890052,-1984.5211752890052,-1984.5211752890052,0.0,0.0,0.0,44468.03262996908
2011-11-08,46645.96302436769,31133.234356486806,67219.41275919673,46645.96302436769,46645.96302436769,1970.4953484905216,1970.4953484905216,1970.4953484905216,1970.4953484905216,1970.4953484905216,1970.4953484905216,0.0,0.0,0.0,48616.45837285821
2011-11-09,46839.37224347731,26641.38525090762,63910.82178677572,46839.37224347731,46839.37224347731,-732.9391834153522,-732.9391834153522,-732.9391834153522,-732.9391834153522,-732.9391834153522,-732.9391834153522,0.0,0.0,0.0,46106.43306006196
2011-11-10,47032.78146258693,35627.78372376132,70976.30627039829,47032.78146258693,47032.78146258693,6523.218076434163,6523.218076434163,6523.218076434163,6523.218076434163,6523.218076434163,6523.218076434163,0.0,0.0,0.0,53555.99953902109
2011-11-11,47226.190681696535,27883.85589140037,63762.30335745339,47226.190681696535,47226.190681696535,-1479.2800092564562,-1479.2800092564562,-1479.2800092564562,-1479.2800092564562,-1479.2800092564562,-1479.2800092564562,0.0,0.0,0.0,45746.91067244008
2011-11-13,47613.009119915776,14207.07053661825,52102.01355670425,47613.009119915776,47613.009119915776,-14952.75265825909,-14952.75265825909,-14952.75265825909,-14952.75265825909,-14952.75265825909,-14952.75265825909,0.0,0.0,0.0,32660.256461656685
2011-11-14,47806.41833902538,29354.629015116236,63539.04784097718,47806.41833902538,47806.41833902538,-1984.5211752935961,-1984.5211752935961,-1984.5211752935961,-1984.5211752935961,-1984.5211752935961,-1984.5211752935961,0.0,0.0,0.0,45821.89716373179
2011-11-15,47999.827558135,32495.30204437325,67515.57129882289,47999.827558135,47999.827558135,1970.4953485074752,1970.4953485074752,1970.4953485074752,1970.4953485074752,1970.4953485074752,1970.4953485074752,0.0,0.0,0.0,49970.322906642476
2011-11-16,48193.23677724462,29063.167655396694,64518.36096086517,48193.23677724462,48193.23677724462,-732.9391834310173,-732.9391834310173,-732.9391834310173,-732.9391834310173,-732.9391834310173,-732.9391834310173,0.0,0.0,0.0,47460.29759381361
2011-11-17,48386.64599635423,37942.008216674,72526.47364099366,48386.64599635423,48386.64599635423,6523.2180764049945,6523.2180764049945,6523.2180764049945,6523.2180764049945,6523.2180764049945,6523.2180764049945,0.0,0.0,0.0,54909.86407275922
2011-11-18,48580.05521546385,30168.915970443737,64492.41973654183,48580.05521546385,48580.05521546385,-1479.2800092466296,-1479.2800092466296,-1479.2800092466296,-1479.2800092466296,-1479.2800092466296,-1479.2800092466296,0.0,0.0,0.0,47100.77520621722
2011-11-20,48966.87365368308,16273.925571980815,52047.82744698722,48966.87365368308,48966.87365368308,-14952.75265828848,-14952.75265828848,-14952.75265828848,-14952.75265828848,-14952.75265828848,-14952.75265828848,0.0,0.0,0.0,34014.120995394595
2011-11-21,49160.2828727927,28635.433155199873,66514.19781794935,49160.2828727927,49160.2828727927,-1984.521175298189,-1984.521175298189,-1984.521175298189,-1984.521175298189,-1984.521175298189,-1984.521175298189,0.0,0.0,0.0,47175.761697494505
2011-11-22,49353.692091902325,32429.897598338364,68725.25475931609,49353.692091902325,49353.692091902325,1970.49534852443,1970.49534852443,1970.49534852443,1970.49534852443,1970.49534852443,1970.49534852443,0.0,0.0,0.0,51324.18744042676
2011-11-23,49547.101311011924,30090.96679099756,66390.81992166472,49547.101311011924,49547.101311011924,-732.9391833829525,-732.9391833829525,-732.9391833829525,-732.9391833829525,-732.9391833829525,-732.9391833829525,0.0,0.0,0.0,48814.16212762897
2011-11-24,49740.510530121544,38436.330050476725,74157.57118615936,49740.510530121544,49740.510530121544,6523.218076450935,6523.218076450935,6523.218076450935,6523.218076450935,6523.218076450935,6523.218076450935,0.0,0.0,0.0,56263.72860657248
2011-11-25,49933.91974923117,29958.123768064976,66844.34881519446,49933.91974923117,49933.91974923117,-1479.2800092670504,-1479.2800092670504,-1479.2800092670504,-1479.2800092670504,-1479.2800092670504,-1479.2800092670504,0.0,0.0,0.0,48454.63973996412
2011-11-27,50320.73818745039,17388.007709808597,54808.25168284982,50320.73818745039,50320.73818745039,-14952.752658286163,-14952.752658286163,-14952.752658286163,-14952.752658286163,-14952.752658286163,-14952.752658286163,0.0,0.0,0.0,35367.98552916423
2011-11-28,50514.14740656,29689.72374730944,65472.87040622874,50514.14740656,50514.14740656,-1984.5211753401668,-1984.5211753401668,-1984.5211753401668,-1984.5211753401668,-1984.5211753401668,-1984.5211753401668,0.0,0.0,0.0,48529.62623121983
2011-11-29,50707.55662566962,34066.47530126375,71088.77943257066,50707.55662566962,50707.55662566962,1970.4953484729158,1970.4953484729158,1970.4953484729158,1970.4953484729158,1970.4953484729158,1970.4953484729158,0.0,0.0,0.0,52678.05197414254
2011-11-30,50900.965844779246,32482.601199456436,68350.91812434593,50900.965844779246,50900.965844779246,-732.9391833986183,-732.9391833986183,-732.9391833986183,-732.9391833986183,-732.9391833986183,-732.9391833986183,0.0,0.0,0.0,50168.02666138063
2011-12-01,51094.375063888845,38975.03240307194,75949.10925872071,51094.375063888845,51094.375063888845,6523.218076421768,6523.218076421768,6523.218076421768,6523.218076421768,6523.218076421768,6523.218076421768,0.0,0.0,0.0,57617.593140310615
2011-12-02,51287.784282998466,32435.467854623585,67804.00568859096,51287.784282998466,51287.784282998466,-1479.2800092498276,-1479.2800092498276,-1479.2800092498276,-1479.2800092498276,-1479.2800092498276,-1479.2800092498276,0.0,0.0,0.0,49808.50427374864
2011-12-04,51674.60272121769,18667.75690040462,53863.23395414232,51674.60272121769,51674.60272121769,-14952.752658302066,-14952.752658302066,-14952.752658302066,-14952.752658302066,-14952.752658302066,-14952.752658302066,0.0,0.0,0.0,36721.850062915626
2011-12-05,51868.01194032731,33162.84846143125,68490.174519529,51868.01194032731,51868.01194032731,-1984.5211753447602,-1984.5211753447602,-1984.5211753447602,-1984.5211753447602,-1984.5211753447602,-1984.5211753447602,0.0,0.0,0.0,49883.490764982555
2011-12-06,52061.42115943694,36367.12430165261,72015.396767999,52061.42115943694,52061.42115943694,1970.4953485482417,1970.4953485482417,1970.4953485482417,1970.4953485482417,1970.4953485482417,1970.4953485482417,0.0,0.0,0.0,54031.91650798518
2011-12-07,52254.83037854654,33764.83246985879,68790.34263527731,52254.83037854654,52254.83037854654,-732.9391834142838,-732.9391834142838,-732.9391834142838,-732.9391834142838,-732.9391834142838,-732.9391834142838,0.0,0.0,0.0,51521.89119513226
2011-12-08,52448.23959765616,41531.01437997518,76689.09108633059,52448.23959765616,52448.23959765616,6523.218076467708,6523.218076467708,6523.218076467708,6523.218076467708,6523.218076467708,6523.218076467708,0.0,0.0,0.0,58971.45767412387
2011-12-09,52641.64881676579,32975.13692227861,66914.8271154129,52641.64881676579,52641.64881676579,-1479.2800092399982,-1479.2800092399982,-1479.2800092399982,-1479.2800092399982,-1479.2800092399982,-1479.2800092399982,0.0,0.0,0.0,51162.36880752579
2011-12-10,52835.05803587539,45438.06462436204,80217.38834301384,52835.05803587539,52835.05803587539,10655.77960134442,10655.77960134442,10655.77960134442,10655.77960134442,10655.77960134442,10655.77960134442,0.0,0.0,0.0,63490.83763721981
2011-12-11,53028.467254985015,20869.73178355732,55636.154848206344,53028.467254985015,53028.467254985015,-14952.752658299747,-14952.752658299747,-14952.752658299747,-14952.752658299747,-14952.752658299747,-14952.752658299747,0.0,0.0,0.0,38075.71459668527
2011-12-12,53221.876474094635,33090.79249535004,68650.87701941397,53221.85296464802,53222.43775590293,-1984.5211752993582,-1984.5211752993582,-1984.5211752993582,-1984.5211752993582,-1984.5211752993582,-1984.5211752993582,0.0,0.0,0.0,51237.35529879528
2011-12-13,53415.285693204234,36902.421222861805,73294.90274776233,53412.33557738755,53418.39123071579,1970.4953485068256,1970.4953485068256,1970.4953485068256,1970.4953485068256,1970.4953485068256,1970.4953485068256,0.0,0.0,0.0,55385.78104171106
2011-12-14,53608.69491231386,35476.7517496391,71272.89474878309,53600.86303332204,53614.50306683657,-732.9391834299496,-732.9391834299496,-732.9391834299496,-732.9391834299496,-732.9391834299496,-732.9391834299496,0.0,0.0,0.0,52875.75572888391
2011-12-15,53802.10413142348,43187.1298804724,76973.94496239549,53790.21210741791,53812.16924665863,6523.218076431503,6523.218076431503,6523.218076431503,6523.218076431503,6523.218076431503,6523.218076431503,0.0,0.0,0.0,60325.32220785499
2011-12-16,53995.51335053308,35327.899054998226,71393.11107202589,53977.61828166641,54010.677530739085,-1479.2800092415973,-1479.2800092415973,-1479.2800092415973,-1479.2800092415973,-1479.2800092415973,-1479.2800092415973,0.0,0.0,0.0,52516.23334129148
2011-12-17,54188.92256964271,47376.03694507047,82958.56932159011,54163.54841487646,54208.82083074283,10655.779601327942,10655.779601327942,10655.779601327942,10655.779601327942,10655.779601327942,10655.779601327942,0.0,0.0,0.0,64844.70217097065
2011-12-18,54382.33178875233,22951.82859779801,55909.41251871262,54349.990388391954,54405.961067280325,-14952.752658297424,-14952.752658297424,-14952.752658297424,-14952.752658297424,-14952.752658297424,-14952.752658297424,0.0,0.0,0.0,39429.579130454906
2011-12-19,54575.74100786193,34300.07441423265,69732.12856796989,54535.64968171602,54605.0938646333,-1984.5211753539447,-1984.5211753539447,-1984.5211753539447,-1984.5211753539447,-1984.5211753539447,-1984.5211753539447,0.0,0.0,0.0,52591.21983250798
2011-12-20,54769.15022697156,40105.72890852751,74614.79257708948,54719.47622121559,54805.49600920894,1970.4953484553107,1970.4953484553107,1970.4953484553107,1970.4953484553107,1970.4953484553107,1970.4953484553107,0.0,0.0,0.0,56739.64557542687
2011-12-21,54962.55944608118,35762.439999548835,72153.85145900126,54904.37214536996,55009.201194903624,-732.9391833818837,-732.9391833818837,-732.9391833818837,-732.9391833818837,-732.9391833818837,-732.9391833818837,0.0,0.0,0.0,54229.620262699296
2011-12-22,55155.96866519078,44554.5213245145,78561.27671436385,55089.70755662493,55210.72318397139,6523.218076443409,6523.218076443409,6523.218076443409,6523.218076443409,6523.218076443409,6523.218076443409,0.0,0.0,0.0,61679.18674163419
2011-12-23,55349.377884300404,36433.94477911263,71761.68829797176,55275.40318994264,55413.057451501954,-1479.280009224373,-1479.280009224373,-1479.280009224373,-1479.280009224373,-1479.280009224373,-1479.280009224373,0.0,0.0,0.0,53870.09787507603
2011-12-24,55542.787103410024,48539.85527031988,84776.81497001144,55454.73079719755,55616.10425512601,10655.779601325772,10655.779601325772,10655.779601325772,10655.779601325772,10655.779601325772,10655.779601325772,0.0,0.0,0.0,66198.5667047358
2011-12-25,55736.19632251963,22820.965183134787,58116.30512152888,55637.22439599407,55820.374625801334,-14952.752658236408,-14952.752658236408,-14952.752658236408,-14952.752658236408,-14952.752658236408,-14952.752658236408,0.0,0.0,0.0,40783.44366428322
2011-12-26,55929.60554162925,36214.86273004614,72097.86821543587,55811.5961794691,56026.81012098706,-1984.521175327236,-1984.521175327236,-1984.521175327236,-1984.521175327236,-1984.521175327236,-1984.521175327236,0.0,0.0,0.0,53945.08436630201
2011-12-27,56123.01476073887,40249.49315485078,75382.27986945269,55990.80546797175,56231.49258470062,1970.495348472266,1970.495348472266,1970.495348472266,1970.495348472266,1970.495348472266,1970.495348472266,0.0,0.0,0.0,58093.510109211136
2011-12-28,56316.42397984848,37553.18922475132,73902.61271829721,56174.40213146605,56434.73790910556,-732.9391834527363,-732.9391834527363,-732.9391834527363,-732.9391834527363,-732.9391834527363,-732.9391834527363,0.0,0.0,0.0,55583.48479639574
2011-12-29,56509.8331989581,43776.12363921813,81181.2455691886,56356.67710244475,56642.32443841242,6523.218076455314,6523.218076455314,6523.218076455314,6523.218076455314,6523.218076455314,6523.218076455314,0.0,0.0,0.0,63033.05127541341
2011-12-30,56703.24241806772,37351.07206798991,73528.50172712056,56539.05626940664,56846.481408864325,-1479.2800092447953,-1479.2800092447953,-1479.2800092447953,-1479.2800092447953,-1479.2800092447953,-1479.2800092447953,0.0,0.0,0.0,55223.962408822925
2011-12-31,56896.651637177325,50977.64456482159,84073.83595206024,56716.02855580385,57050.83850050035,10655.779601344793,10655.779601344793,10655.779601344793,10655.779601344793,10655.779601344793,10655.779601344793,0.0,0.0,0.0,67552.43123852211
2012-01-01,57090.060856286946,23774.427932249913,58978.77492422095,56895.03090269866,57257.07079860868,-14952.752658265801,-14952.752658265801,-14952.752658265801,-14952.752658265801,-14952.752658265801,-14952.752658265801,0.0,0.0,0.0,42137.30819802114
2012-01-02,57283.470075396566,36722.2852089451,73681.58752623302,57077.540218568436,57461.82554997102,-1984.5211753318276,-1984.5211753318276,-1984.5211753318276,-1984.5211753318276,-1984.5211753318276,-1984.5211753318276,0.0,0.0,0.0,55298.94890006474
2012-01-03,57476.87929450617,41927.927749314986,78474.21780859702,57259.52386298481,57670.84071004757,1970.4953484308492,1970.4953484308492,1970.4953484308492,1970.4953484308492,1970.4953484308492,1970.4953484308492,0.0,0.0,0.0,59447.37464293702
2012-01-04,57670.28851361579,39404.99039608722,73459.0754738756,57440.31617741903,57881.51116057884,-732.9391834132153,-732.9391834132153,-732.9391834132153,-732.9391834132153,-732.9391834132153,-732.9391834132153,0.0,0.0,0.0,56937.349330202574
2012-01-05,57863.69773272541,45330.99901808267,82299.32859359091,57615.2826693578,58091.99345098183,6523.218076460183,6523.218076460183,6523.218076460183,6523.218076460183,6523.218076460183,6523.218076460183,0.0,0.0,0.0,64386.91580918559
2012-01-06,58057.10695183502,38011.930301723456,72722.3056506089,57790.43986004931,58305.493916097934,-1479.2800092349673,-1479.2800092349673,-1479.2800092349673,-1479.2800092349673,-1479.2800092349673,-1479.2800092349673,0.0,0.0,0.0,56577.826942600055
2012-01-07,58250.51617094464,50636.05051187154,88245.68440538282,57961.76231869693,58513.447298523635,10655.77960133547,10655.77960133547,10655.77960133547,10655.77960133547,10655.77960133547,10655.77960133547,0.0,0.0,0.0,68906.29577228011
2012-01-08,58443.92539005426,26480.158656698834,59945.29156637871,58140.56277124503,58724.74197832168,-14952.75265826348,-14952.75265826348,-14952.75265826348,-14952.75265826348,-14952.75265826348,-14952.75265826348,0.0,0.0,0.0,43491.17273179078
2012-01-09,58637.33460916387,39088.01122664317,74392.84365779921,58310.86257407651,58931.76885196986,-1984.5211753364206,-1984.5211753364206,-1984.5211753364206,-1984.5211753364206,-1984.5211753364206,-1984.5211753364206,0.0,0.0,0.0,56652.81343382745
2012-01-10,58830.74382827349,44041.5456127045,78952.73487875606,58486.64371350239,59140.00326387483,1970.4953485061749,1970.4953485061749,1970.4953485061749,1970.4953485061749,1970.4953485061749,1970.4953485061749,0.0,0.0,0.0,60801.239176779665
2012-01-11,59024.153047383115,41752.78467257431,75861.67688490868,58661.99151394087,59360.80785865019,-732.939183466977,-732.939183466977,-732.939183466977,-732.939183466977,-732.939183466977,-732.939183466977,0.0,0.0,0.0,58291.213863916135
2012-01-12,59217.562266492714,47995.429999903914,83161.55562540345,58842.55881269812,59568.775397708334,6523.218076431014,6523.218076431014,6523.218076431014,6523.218076431014,6523.218076431014,6523.218076431014,0.0,0.0,0.0,65740.78034292372
2012-01-13,59410.971485602335,39682.52111634972,74423.96673526368,59014.34100294448,59778.380117251436,-1479.2800092365662,-1479.2800092365662,-1479.2800092365662,-1479.2800092365662,-1479.2800092365662,-1479.2800092365662,0.0,0.0,0.0,57931.69147636577
2012-01-14,59604.38070471194,52736.882307512074,89047.37780390083,59191.46990842628,59987.275793230976,10655.7796013333,10655.7796013333,10655.7796013333,10655.7796013333,10655.7796013333,10655.7796013333,0.0,0.0,0.0,70260.16030604525
